clues,institucion,entidad,en_operacion,nombre_unidad
ASSSA001301,SSA,01,false,COMISIÓN ESTATAL DE ARBITRAJE MÉDICO PARA EL ESTADO DE AGUASCALIENTES
ASSSA001310,SSA,01,true,CENTRO DE SALUD URBANO HACIENDAS DE AGUASCALIENTES
ASSSA001326,SSA,01,true,CENTRO ESTATAL DE VACUNOLOGÍA
ASSSA001331,SSA,01,true,CENTENARIO HOSPITAL MIGUEL HIDALGO
ASSSA001343,SSA,01,true,CENTRO DE SALUD URBANO LAS ARBOLEDAS 
ASSSA001355,SSA,01,true,CENTRO DE SALUD RURAL PEÑUELAS
ASSSA001360,SSA,01,true,CENTRO DE SALUD RURAL JARILLAS
ASSSA001372,SSA,01,true,CENTRO JURISDICCIONAL DE VACUNOLOGÍA DE AGUASCALIENTES
ASSSA001384,SSA,01,true,CENTRO JURISDICCIONAL DE VACUNOLOGÍA DE RINCÓN DE ROMOS
ASSSA001396,SSA,01,true,CENTRO JURISDICCIONAL DE VACUNOLOGÍA DE CALVILLO
ASSSA001401,SSA,01,true,SERVICIO AMIGABLE ITINERANTE EDUSEX
ASSSA001413,SSA,01,true,UNIDAD MÓVIL SALUD PARA TODOS
ASSSA001425,SSA,01,true,UNIDAD MÓVIL BIENESTAR EN SALUD
ASSSA001430,SSA,01,true,ALMACÉN DE JURISDICCIÓN SANITARIA III
ASSSA001442,SSA,01,true,INSTITUTO DE ATENCIÓN INTEGRAL DE ENFERMEDADES RENALES DEL ESTADO DE AGUASCALIENTES
BCCIJ000014,CIJ,02,true,"CENTROsDE INTEGRACIÓN JUVENIL, A.C."
BCCIJ000026,CIJ,02,true,"CENTROS DE INTEGRACIÓN JUVENIL, A.C. UNIDAD OPERATIVA TIJUANA SOLER"
BCCIJ000031,CIJ,02,true,"CENTROS DE INTEGRACIÓN JUVENIL, A.C. UNIDAD OPERATIVA TIJUANA SOLER"
BCCRO000014,CRO,02,true,"CRUZ ROJA MEXICANA, DELEGACIÓN LOCAL PLAYAS DE ROSARITO"
BCCRO000026,CRO,02,true,CRUZ ROJA MEXICANA. TIJUANA
BCCRO000031,CRO,02,true,CRUZ ROJA MEXICANA. MEXICALI
BCCRO000041,CRO,02,true,CRUZ ROJA MEXICANA DELEGACION ENSENADA
BCDIF000013,DIF,02,true,CENTRO DE REHABILITACION INTEGRAL
BCDIF000025,DIF,02,true,CENTRO DE REHABILIACION INTEGRAL
BCFGE000015,FGE,02,false,SERVICIO MEDICO FORENSE DE MEXICALI
BCHUN000014,HUN,02,true,UNIVERSIDAD AUTONOMA DEL ESTADO DE BAJA CALIFORNIA
BCIMB000010,IMB,02,true,HOSPITAL GENERAL DE ENSENADA
BCIMB000022,IMB,02,false,UNIDAD MÓVIL NO. 7
BCIMB000034,IMB,02,true,UNIDAD MÓVIL NO. 8
BCIMB000046,IMB,02,false,UNIDAD MÓVIL 9
BCIMB000051,IMB,02,true,COLONIA LOMA LINDA
BCIMB000063,IMB,02,true,COLONIA POPULAR 2
BCIMB000075,IMB,02,true,COLONIA POPULAR 89
BCIMB000080,IMB,02,true,RUÍZ Y 14
BCIMB000092,IMB,02,true,FRACCIONAMIENTO MAR
BCIMB000104,IMB,02,true,COL. JALISCO
BCIMB000116,IMB,02,true,COL. LOMITAS INDECO
BCIMB000121,IMB,02,true,COL. OBRERA
BCIMB000133,IMB,02,true,BAHÍA DE LOS ÁNGELES
BCIMB000145,IMB,02,true,ERÉNDIRA
BCIMB000150,IMB,02,true,FRANCISCO ZARCO
BCIMB000162,IMB,02,true,ISLA DE CEDROS
BCIMB000174,IMB,02,true,RODOLFO SÁNCHEZ TABOADA (MANEADERO)
BCIMB000186,IMB,02,true,LA MISIÓN
BCIMB000191,IMB,02,true,REAL DEL CASTILLO
BCIMB000203,IMB,02,true,EL ROSARÍO DE ARRIBA
BCIMB000215,IMB,02,true,RUBÉN JARAMILLO
BCIMB000220,IMB,02,true,SAN VICENTE
BCIMB000232,IMB,02,true,COL. VICENTE GUERRERO
BCIMB000244,IMB,02,true,UNIDAD MÓVIL 1
BCIMB000256,IMB,02,true,UNIDAD MÓVIL NO. 2
BCIMB000261,IMB,02,false,UNIDAD MÓVIL NO. 3
BCIMB000273,IMB,02,false,UNIDAD MÓVIL NO. 4
BCIMB000285,IMB,02,true,SAN ANTONIO DE LAS MINAS
BCIMB000290,IMB,02,true,BENITO JUÁREZ
BCIMB000302,IMB,02,true,HÉROES DE LA INDEPENDENCIA
BCIMB000314,IMB,02,true,VALLE DE LA TRINIDAD
BCIMB000326,IMB,02,true,EMILIANO ZAPATA
BCIMB000331,IMB,02,true,BENITO GARCÍA
BCIMB000343,IMB,02,true,COLONIA NUEVA ERA
BCIMB000355,IMB,02,true,HOSPITAL GENERAL DE MEXICALI
BCIMB000360,IMB,02,true,UNIDAD MÓVIL 3
BCIMB000372,IMB,02,true,COMPUERTAS
BCIMB000384,IMB,02,true,GUAJARDO
BCIMB000396,IMB,02,true,FLORES MAGÓN
BCIMB000401,IMB,02,true,VICENTE GUERRERO
BCIMB000413,IMB,02,true,HIDALGO
BCIMB000425,IMB,02,true,LÁZARO CÁRDENAS
BCIMB000430,IMB,02,true,CIPRES
BCIMB000442,IMB,02,true,RIVERA CAMPESTRE
BCIMB000454,IMB,02,true,MEXICALI
BCIMB000466,IMB,02,true,ORIZABA
BCIMB000471,IMB,02,true,PRO-HOGAR
BCIMB000483,IMB,02,true,GONZÁLEZ ORTEGA
BCIMB000495,IMB,02,true,COL. INDUSTRIAL
BCIMB000500,IMB,02,true,REACOMODO
BCIMB000512,IMB,02,true,ALGODONES
BCIMB000524,IMB,02,true,DELTA
BCIMB000536,IMB,02,true,DURANGO
BCIMB000541,IMB,02,true,GUADALUPE VICTORIA
BCIMB000553,IMB,02,true,HERMOSILLO
BCIMB000565,IMB,02,true,CIUDAD MORELOS
BCIMB000570,IMB,02,true,NUEVO LEÓN
BCIMB000582,IMB,02,true,TOLUCA
BCIMB000594,IMB,02,true,PROGRESO
BCIMB000606,IMB,02,true,PUEBLA
BCIMB000611,IMB,02,true,QUERÉTARO
BCIMB000623,IMB,02,true,HOSPITAL COMUNITARIO SAN FELIPE
BCIMB000635,IMB,02,true,SANTA ISABEL
BCIMB000640,IMB,02,true,SONORA
BCIMB000652,IMB,02,true,BENITO JUÁREZ
BCIMB000664,IMB,02,true,VERACRUZ DOS
BCIMB000676,IMB,02,true,HOSPITAL GENERAL DE TECATE
BCIMB000681,IMB,02,false,UNIDAD MÓVIL 7
BCIMB000693,IMB,02,true,LA RUMOROSA
BCIMB000705,IMB,02,true,VALLE DE LAS PALMAS
BCIMB000710,IMB,02,true,LUIS ECHEVERRÍA
BCIMB000722,IMB,02,true,NUEVA COLONIA HINDÚ
BCIMB000734,IMB,02,true,HOSPITAL GENERAL TIJUANA
BCIMB000746,IMB,02,true,UNIDAD MÓVIL 2
BCIMB000751,IMB,02,true,UNIDAD MÓVIL 3
BCIMB000763,IMB,02,true,UNIDAD MÓVIL 4
BCIMB000775,IMB,02,true,UNIDAD MÓVIL 5
BCIMB000780,IMB,02,true,UNIDAD MÓVIL 1
BCIMB000792,IMB,02,true,UNIDAD MOVIL NO. 3
BCIMB000804,IMB,02,true,UNIDAD MÓVIL 10
BCIMB000816,IMB,02,true,UNIDAD MÓVIL 11
BCIMB000821,IMB,02,true,UNIDAD MÓVIL 12
BCIMB000833,IMB,02,true,UNIDAD MÓVIL 13
BCIMB000845,IMB,02,true,CAÑÓN DEL SAINZ
BCIMB000850,IMB,02,true,LÁZARO CÁRDENAS
BCIMB000862,IMB,02,true,REFORMA
BCIMB000874,IMB,02,true,INSURGENTES
BCIMB000886,IMB,02,true,LA MESA
BCIMB000891,IMB,02,true,HERRERA
BCIMB000903,IMB,02,true,MIRAMAR
BCIMB000915,IMB,02,true,CAÑÓN DEL PADRE
BCIMB000920,IMB,02,true,PIPILA
BCIMB000932,IMB,02,true,3 DE OCTUBRE
BCIMB000944,IMB,02,true,EL NIÑO
BCIMB000956,IMB,02,true,LOMAS TAURINAS
BCIMB000961,IMB,02,true,SALVATIERRA (FLORES MAGÓN)
BCIMB000973,IMB,02,true,MARÍANO MATAMOROS
BCIMB000985,IMB,02,true,CAMINO VERDE
BCIMB000990,IMB,02,true,PEDREGAL DE SANTA JULIA
BCIMB001002,IMB,02,true,SÁNCHEZ TABOADA
BCIMB001014,IMB,02,true,LA PRESA
BCIMB001026,IMB,02,true,FLORIDO (MORITA)
BCIMB001031,IMB,02,true,VALLE VERDE
BCIMB001043,IMB,02,true,LA JOYA
BCIMB001055,IMB,02,true,COL. RUBÍ
BCIMB001060,IMB,02,true,FRANCISCO VILLA
BCIMB001072,IMB,02,true,EJIDO OJO DE AGUA
BCIMB001084,IMB,02,true,UNIDAD MÓVIL 9
BCIMB001096,IMB,02,true,PLAN LIBERTADOR
BCIMB001101,IMB,02,true,PRIMO TAPIA
BCIMB001113,IMB,02,true,UNIDAD MÓVIL NO. 1
BCIMB001125,IMB,02,true,UNIDAD MÓVIL NO. 2
BCIMB001130,IMB,02,true,UNIDAD MÓVIL 5
BCIMB001142,IMB,02,true,UNIDAD MÓVIL 8
BCIMB001154,IMB,02,false,UNIDAD MÓVIL 14
BCIMB001166,IMB,02,true,UNIDAD MÓVIL 15
BCIMB001171,IMB,02,false,UNIDAD MÓVIL 16
BCIMB001183,IMB,02,true,UNIDAD MÓVIL 17
BCIMB001195,IMB,02,true,UNIDAD MÓVIL 18
BCIMB001200,IMB,02,false,UNIDAD MÓVIL 20
BCIMB001212,IMB,02,true,UNIDAD MÓVIL 21
BCIMB001224,IMB,02,true,UNIDAD MÓVIL 22
BCIMB001236,IMB,02,false,UNIDAD MÓVIL 23
BCIMB001241,IMB,02,true,UNIDAD MÓVIL 24
BCIMB001253,IMB,02,true,UNIDAD MÓVIL 19
BCIMB001265,IMB,02,true,MACLOVIO ROJAS
BCIMB001270,IMB,02,true,VALLE DE GUADALUPE
BCIMB001282,IMB,02,true,CLINICA DE ESPECIALIDADES DENTALES EL FLORIDO
BCIMB001294,IMB,02,false,FORTALECIMIENTO A LA ATENCION MEDICA NO. 06
BCIMB001306,IMB,02,true,CENTRO DE SALUD CAMALU
BCIMB001311,IMB,02,false,UNIDAD MOVIL NO. 8
BCIMB001323,IMB,02,true,CENTRO REGIONAL DE DESARROLLO INFANTIL Y ESTIMULACION TEMPRANA MOVIL
BCIMB001335,IMB,02,true,ALMACEN TIJUANA
BCIMB001340,IMB,02,true,ALMACEN ENSENADA
BCIMB001352,IMB,02,true,HOSPITAL MATERNO INFANTIL DE TIJUANA
BCIMB001364,IMB,02,false,CARAVANA DE LA SALUD NO.4
BCIMB001376,IMB,02,true,UNIDAD MOVIL 32
BCIMB001381,IMB,02,true,UNIDAD MOVIL  33
BCIMB001393,IMB,02,false,UNIDAD MOVIL 34
BCIMB001405,IMB,02,true,ALMACÉN DE MEXICALI
BCIMB001410,IMB,02,true,GÓMEZ MORIN
BCIMB001422,IMB,02,true,HOSPITAL GENERAL PLAYAS DE ROSARITO
BCIMB001434,IMB,02,true,EL SAUZAL
BCIMB001446,IMB,02,true,SÁNCHEZ TABOADA REACOMODO
BCIMB001451,IMB,02,true,PORTICOS DEL MAR
BCIMB001463,IMB,02,true,ESTEBAN CANTÚ
BCIMB001475,IMB,02,true,NAYARIT
BCIMB001480,IMB,02,true,LA PROVIDENCIA
BCIMB001492,IMB,02,true,FLORES MAGÓN
BCIMB001504,IMB,02,true,LOS SANTORALES
BCIMB001516,IMB,02,true,EX EJIDO CHAPULTEPEC
BCIMB001521,IMB,02,true,TERRAZAS DEL VALLE
BCIMB001533,IMB,02,true,CARAVANA NO. 26
BCIMB001545,IMB,02,false,CARAVANA NO. 25
BCIMB001550,IMB,02,true,CARAVANA NO. 9
BCIMB001562,IMB,02,false,CARAVANA NO. 7
BCIMB001574,IMB,02,true,UNIDAD DE ESPECIALIDADES MEDICAS DE BC ENSENADA (UNEME - CIRUGÍA AMBULATORIA)
BCIMB001586,IMB,02,true,CARAVANA DE LA SALUD NO. 5
BCIMB001591,IMB,02,false,CARAVANA DE LA SALUD NO.30
BCIMB001603,IMB,02,true,CENTRO DE SALUD EJIDO PÁTZCUARO
BCIMB001615,IMB,02,false,CARAVANA DE LA SALUD NO.10
BCIMB001620,IMB,02,true,CUMBRES
BCIMB001632,IMB,02,true,CARAVANA DE LA SALUD NO.11
BCIMB001644,IMB,02,true,UNEME ENFERMEDADES CRÓNICAS
BCIMB001656,IMB,02,true,UNIDAD DE ESPECIALIDADES MEDICAS (SORID) EX EJIDO RUIZ CORTINES
BCIMB001661,IMB,02,true,EX EJIDO RUIZ CORTINES
BCIMB001673,IMB,02,true,CENTRO DE SALUD TECATE
BCIMB001685,IMB,02,true,CARAVANA DE SALUD 31
BCIMB001690,IMB,02,true,CIUDAD COAHUILA KM 57
BCIMB001702,IMB,02,true,HOSPITAL MATERNO INFANTIL
BCIMB001714,IMB,02,true,CENTRO REGIONAL DE DESARROLLO INFANTIL Y DE ESTIMULACION TEMPRANA
BCIMB001726,IMB,02,true,UNEME DE ONCOLOGÍA
BCIMB001731,IMB,02,true,TIJUANA
BCIMB001743,IMB,02,false,CARAVANA DE SALUD NO. 5
BCIMB001755,IMB,02,true,CENTRO DE SALUD URBANO PLAYAS DE ROSARITO
BCIMB001760,IMB,02,true,CENTRO DE SALUD VILLAS DEL PRADO
BCIMB001772,IMB,02,true,UNIDAD MOVIL 9
BCIMB001784,IMB,02,true,UNIDAD QUIRURGICA AMBULATORIA DE MEXICALI
BCIMB001796,IMB,02,true,HOSPITAL GENERAL TIJUANA ZONA ESTE
BCIMO000012,IMO,02,false,CAMALÚ
BCIMO000024,IMO,02,false,LÁZARO CÁRDENAS (SAN QUINTIN)
BCIMO000036,IMO,02,false,EJIDO MÉXICO (EJIDO PUNTA COLONET)
BCIMO000041,IMO,02,false,SANTO TOMÁS (ENSENADA)
BCIMO000053,IMO,02,false,EL PORVENIR (GUADALUPE)
BCIMO000065,IMO,02,false,EJIDO VILLA JESÚS MARÍA
BCIMO000070,IMO,02,false,SAN QUINTÍN
BCIMO000082,IMO,02,false,EJIDO CUCAPAH INDÍGENA
BCIMO000094,IMO,02,false,MICHOACÁN DE OCAMPO
BCIMO000106,IMO,02,false,EJIDO YUCATÁN
BCIMO000111,IMO,02,false,ESTACIÓN PESCADEROS (KM. 39)
BCIMO000123,IMO,02,false,POBLADO JESÚS SANSÓN FLORES
BCIMO000135,IMO,02,false,ENSENADA
BCIMO000140,IMO,02,false,TIJUANA  (1)
BCIMO000152,IMO,02,false,TIJUANA  (2)
BCIMO000164,IMO,02,false,PLAYAS DE ROSARITO
BCIMO000171,IMO,02,false,MEXICALI
BCIMO000181,IMO,02,false,UNIDAD MEDICA MOVIL COYOTE
BCIMO000193,IMO,02,false,UNIDAD MEDICA MOVIL PUMA
BCIMO000205,IMO,02,false,UNIDAD MEDICA MOVIL CAMALU
BCIMO000210,IMO,02,false,CONEJO (HOSPITAL RURAL SAN QUINTIN)
BCIMS000011,IMS,02,true,HGZMF 8 ENSENADA
BCIMS000023,IMS,02,true,UMF 25 ENSENADA
BCIMS000035,IMS,02,true,UMF 32 ENSENADA
BCIMS000040,IMS,02,true,UMFH 13 SAN QUINTÍN
BCIMS000052,IMS,02,false,HOSPITAL GENERAL DE SUBZONA CON M.F. NO. 13
BCIMS000064,IMS,02,false,HGS 12 SAN LUIS R. COLORADO
BCIMS000076,IMS,02,true,UMF 29 ROSARIO
BCIMS000081,IMS,02,true,UMF 22 SAN VICENTE
BCIMS000093,IMS,02,true,UMF 11 EL SAUZAL
BCIMS000105,IMS,02,true,UMF 14 VALLE GUADALUPE
BCIMS000110,IMS,02,true,HGPMF 31 MEXICALI
BCIMS000122,IMS,02,true,HOSPITAL GENERAL REGIONAL NO. 30
BCIMS000134,IMS,02,true,UMF 16 MEXICALI
BCIMS000146,IMS,02,true,UMF 26 MEXICALI
BCIMS000151,IMS,02,true,UMF 28 MEXICALI
BCIMS000163,IMS,02,true,UMF 37 PALMAR
BCIMS000175,IMS,02,true,UMFH 2 BENITO JUÁREZ
BCIMS000180,IMS,02,true,UMFH 3 C. MORELOS
BCIMS000192,IMS,02,true,UMFH 5 E. NUEVO LEÓN
BCIMS000204,IMS,02,true,UMFH 15 E. HERMOSILLO
BCIMS000216,IMS,02,true,UMFH 10 GUADALUPE VICTORIA
BCIMS000221,IMS,02,true,UMFH 24 SAN FELIPE
BCIMS000233,IMS,02,true,UMFH 4 E. DURANGO
BCIMS000245,IMS,02,false,HGS 6 TECATE
BCIMS000250,IMS,02,true,HGOMF 7 TIJUANA
BCIMS000262,IMS,02,true,HGR 20 TIJUANA
BCIMS000274,IMS,02,true,UMF 19 TIJUANA
BCIMS000286,IMS,02,true,UMF 27 TIJUANA
BCIMS000291,IMS,02,true,UMF 33 TIJUANA
BCIMS000303,IMS,02,true,UMF 34 EL FLORIDO
BCIMS000315,IMS,02,true,UMF 35 LOS LOBOS
BCIMS000320,IMS,02,true,UMF-UMAA 36 MESA DE OTAY
BCIMS000332,IMS,02,false,UNIDAD MÉDICA ATENCIÓN AMBULATORIA
BCIMS000344,IMS,02,true,UMF 17 ROSARITO
BCIMS000356,IMS,02,false,UNIDAD DE MEDICINA FAMILIAR CON HOSPITALIZACIÓN NO. 4
BCIMS000361,IMS,02,false,HOSPITAL GENERAL REGIONAL NO. 1
BCIMS000373,IMS,02,true,HGR 1 TIJUANA
BCIMS000385,IMS,02,true,UMF 39 TECATE
BCIMS000390,IMS,02,false,UMAA 36 MESA OTAY (AUT)
BCIMS000402,IMS,02,true,UMF 18 TIJUANA
BCIMS000414,IMS,02,true,UMF 40 VILLAS DEL REY
BCIMS000426,IMS,02,true,CSS MEXICALI
BCIMS000431,IMS,02,true,CSS TIJUANA
BCIMS000443,IMS,02,true,HGS 6 TECATE
BCIMS000455,IMS,02,true,UDDX CAMA TIJUANA
BCIMS000460,IMS,02,true,ALMACÉN DELEGACIONAL EN BAJA CALIFORNIA NORTE
BCIMS000472,IMS,02,true,UMF 21 ROSARITO
BCIMS000484,IMS,02,true,DELEGACIÓN REGIONAL DE BAJA CALIFORNIA
BCIMS000496,IMS,02,true,"CENTRO DE ATENCIÓN PARA REPATRIADOS (CAPRE) ""FLAMINGOS EVENTOS"""
BCIMS000501,IMS,02,true,HOSPITAL GENERAL REGIONAL NO 23
BCIMS000513,IMS,02,true,CAMALÚ
BCIMS000525,IMS,02,true,LÁZARO CÁRDENAS (SAN QUINTIN)
BCIMS000530,IMS,02,true,EJIDO MÉXICO (EJIDO PUNTA COLONET)
BCIMS000542,IMS,02,true,SANTO TOMÁS (ENSENADA)
BCIMS000554,IMS,02,true,EL PORVENIR (GUADALUPE)
BCIMS000566,IMS,02,true,EJIDO VILLA JESÚS MARÍA
BCIMS000571,IMS,02,true,SAN QUINTÍN
BCIMS000583,IMS,02,true,EJIDO CUCAPAH INDÍGENA
BCIMS000595,IMS,02,true,MICHOACÁN DE OCAMPO
BCIMS000600,IMS,02,true,EJIDO YUCATÁN
BCIMS000612,IMS,02,true,ESTACIÓN PESCADEROS (KM. 39)
BCIMS000624,IMS,02,true,POBLADO JESÚS SANSÓN FLORES
BCIMS000636,IMS,02,true,UNIDAD MEDICA MOVIL COYOTE
BCIMS000641,IMS,02,true,UNIDAD MEDICA MOVIL PUMA
BCIMS000653,IMS,02,true,UNIDAD MEDICA MOVIL CAMALU
BCIMS000665,IMS,02,true,CONEJO (HOSPITAL RURAL SAN QUINTIN)
BCIST000011,IST,02,true,CH ENSENADA
BCIST000023,IST,02,true,CAF ISLA DE CEDROS
BCIST000035,IST,02,true,UMF SAN QUINTÍN
BCIST000040,IST,02,true,"HG ""5 DE DICIEMBRE"", MEXICALI"
BCIST000052,IST,02,true,CAF ESTACIÓN DELTA
BCIST000064,IST,02,true,UMF SAN FELIPE
BCIST000076,IST,02,true,UMF LOS ALGODONES
BCIST000081,IST,02,true,UMF TECATE
BCIST000093,IST,02,true,"HG ""FRAY JUNÍPERO SERRA"", TIJUANA"
BCIST000105,IST,02,true,CAF SAN VICENTE
BCIST000110,IST,02,true,CAF VALLE DE LA TRINIDAD
BCIST000122,IST,02,true,CAF EL ROSARIO
BCIST000134,IST,02,true,CAF ROSARITO
BCIST000146,IST,02,true,CMF MESA DE OTAY
BCIST000151,IST,02,true,REPRESENTACIÓN ESTATAL DEL ISSSTE EN BAJA CALIFORNIA
BCIST000163,IST,02,true,ALBERGUE MEXICALI-1
BCPJE000010,PJE,02,true,SERVICIO MEDICO FORENSE DE ENSENADA
BCPJE000022,PJE,02,true,SERVICIO MEDICO FORENSE DE SAN FELIPE
BCPJE000034,PJE,02,true,SERVICIO MEDICO FORENSE DE PLAYAS DE ROSARITO
BCPJE000046,PJE,02,true,SERVICIO MEDICO FORENSE DE TIJUANA
BCPJE000051,PJE,02,true,SERVICIO MEDICO FORENSE DE TECATE
BCPJE000063,PJE,02,true,SERVICIO MÉDICO FORENSE DE MEXICALI
BCPJE000075,PJE,02,true,SERVICIO MEDICO FORENSE DE SAN QUINTIN
BCSCT000016,SCT,02,true,UNIDAD DE PROTECCIÓN Y MEDICINA PREVENTIVA EN EL TRANSPORTE  TIJUANA
BCSCT000021,SCT,02,true,UNIDAD DE PROTECCIÓN Y MEDICINA PREVENTIVA EN EL TRANSPORTE MEXICALI
BCSDN000012,SDN,02,true,"HOSPITAL MILITAR DE ZONA DE MEXICALI, B. C."
BCSDN000024,SDN,02,true,"HOSPITAL MILITAR REGIONAL DEL CIPRES, B. C."
BCSDN000036,SDN,02,false,ENFERMERÍA MILITAR
BCSDN000041,SDN,02,false,2/O. REGIMIENTO CABALLERÍA MOTORIZADO
BCSDN000053,SDN,02,false,28/O. BATALLÓN DE INFANTERÍA
BCSMA000013,SMA,02,true,HOSPITAL NAVAL DE ENSENADA
BCSMA000025,SMA,02,true,CLINICA NAVAL DE SAN FELIPE
BCSME000012,SME,02,true,CLÍNICA DE SERVICIOS AMPLIADOS SAN QUINTÍN
BCSME000024,SME,02,true,HOSPITAL ISSSTECALI MEXICALI
BCSME000036,SME,02,true,CLÍNICA DE SERVICIOS AMPLIADOS LIC. BENITO JUÁREZ
BCSME000041,SME,02,true,HOSPITAL ISSSTECALI TIJUANA
BCSME000053,SME,02,true,CLÍNICA DE SERVICIOS AMPLIADOS TIJUANA
BCSME000065,SME,02,true,HOSPITAL ISSSTECALI ENSENADA
BCSME000070,SME,02,false,ISSSTECALI DE TECATE B.C.
BCSME000082,SME,02,true,CLÍNICA REGIONAL DEL VALLE DE MEXICALI PROF. EUCARIO ZAVALA ÁLVAREZ (ISSSTECALI)
BCSME000094,SME,02,true,CLÍNICA ENRIQUE SÁNCHEZ ZARAZUA (ISSSTECALI)
BCSME000106,SME,02,true,CLÍNICA DE ATENCIÓN PRIMARIA SAN FELIPE
BCSME000111,SME,02,true,CLÍNICA GUADALUPE VICTORIA (ISSSTECALI)
BCSME000123,SME,02,true,CLÍNICA MARIANO MATAMOROS (ISSSTECALI)
BCSME000135,SME,02,true,CONSULTORIO SAN VICENTE (ISSSTECALI)
BCSME000140,SME,02,true,CONSULTORIO ROSARITO (ISSSTECALI)
BCSME000152,SME,02,true,CONSULTORIO ESTACIÓN COAHUILA (ISSSTECALI)
BCSME000164,SME,02,true,COMUNIDAD TERAPEUTICA DE REHABILITACIÓN Y REINSERCIÓN SOCIAL DEL ADICTO
BCSME000176,SME,02,true,"UNIDAD DE HOSPITALIZACION TIJUANA, CENTROS DE INTEGRACION JUVENIL"
BCSME000180,SME,02,true,CLINICA DE SERVICIOS AMPLIADOS MEXICALI
BCSME000195,SME,02,true,CLINICA DE SINDROME METABOLICO
BCSME000204,SME,02,true,INSTITUTO DE PSIQUIATRIA DEL ESTADO DE BAJA CALIFORNIA
BCSME000210,SME,02,true,OFICINAS CENTRALES
BCSME000222,SME,02,true,CLINCIA DE REHABILITACION FISICA
BCSME000234,SME,02,true,COORDINACION ZONA COSTA (ISSSTECALI)
BCSME000246,SME,02,true,CLINICA DE SERVICIOS AMPLIADOS TECATE
BCSME000251,SME,02,false,UNIDAD QUIRURGICA DE MEXICALI
BCSMM000011,SMM,02,true,CENTRO DE ATENCION INTEGRAL A JOVENES EN RIESGO ¨MISION SAN CARLOS¨
BCSMP000011,SMP,02,true,CENTRO MÉDICO HOSPITALARIO
BCSMP000023,SMP,02,true,CLÍNICA SANTA MARÍA
BCSMP000035,SMP,02,false,CLÍNICA DEL SEÑOR
BCSMP000040,SMP,02,false,HOSPITAL SAN QUINTIN S.C.
BCSMP000052,SMP,02,true,HOSPITAL HISPANO AMERICANO S.A. DE C.V.
BCSMP000064,SMP,02,true,ALMATER
BCSMP000076,SMP,02,true,CLÍNICA ARCE QUIÑONEZ
BCSMP000081,SMP,02,true,HOSPITAL DE LA FAMILIA
BCSMP000093,SMP,02,false,SANATORIO GUADALUPE
BCSMP000105,SMP,02,true,HOAPITAL HEALTHY BAJA
BCSMP000110,SMP,02,true,CLÍNICA HOSPITAL FILADELFIA
BCSMP000122,SMP,02,true,HOSPITAL LA PIEDAD MATAMOROS
BCSMP000134,SMP,02,false,CLÍNICA SAGRADO CORAZON
BCSMP000146,SMP,02,false,CLÍNICA MARTENIDAD CITLALI
BCSMP000151,SMP,02,true,HOSPITAL CENTRO MÉDICO NOVA
BCSMP000163,SMP,02,true,HOSPITAL DEL NAYAR
BCSMP000175,SMP,02,true,HOSPITAL GUZMAN
BCSMP000180,SMP,02,true,UNIDAD MÉDICA LOS PINOS
BCSMP000192,SMP,02,true,UNIDAD GINECOLOGICA MILLER
BCSMP000204,SMP,02,false,DEL REAL MEDICA
BCSMP000216,SMP,02,true,CLÍNICA CAMPOS
BCSMP000221,SMP,02,false,UNIDAD MÉDICA JARDIN DORADO
BCSMP000233,SMP,02,true,CLÍNICA BETHEL
BCSMP000245,SMP,02,true,UNIDAD MÉDICA CEMIQ
BCSMP000250,SMP,02,true,SAN LUIS REY HOSPITAL
BCSMP000262,SMP,02,true,HOSPITAL Y C. MÉDICO DEL PRADO
BCSMP000274,SMP,02,true,CENTRO MÉDICO SENABIL
BCSMP000286,SMP,02,true,HOSPITAL ANGELES TIJUANA
BCSMP000291,SMP,02,true,CLÍNICA DR. NIEBLA
BCSMP000303,SMP,02,true,CLÍNICA DR. CARRILLO PEÑA
BCSMP000315,SMP,02,true,"HOSPITAL OASIS,S.C."
BCSMP000320,SMP,02,true,CLÍNICA MATERNO TEPEYAC
BCSMP000332,SMP,02,true,CLÍNICA ST. GABRIEL
BCSMP000344,SMP,02,true,HOSPITAL VELMAR
BCSMP000356,SMP,02,true,HOSPITAL SANTA ROSA DE LIMA
BCSMP000361,SMP,02,true,CENTRO MÉDICO ANGELES
BCSMP000373,SMP,02,true,SANATORIO DEL CARMEN
BCSMP000385,SMP,02,true,CLÍNICA HOSPITAL SAN JOSÉ
BCSMP000390,SMP,02,false,CLÍNICA MATERNO INFANTIL NUESTRA SRA. DEL NIÑO JESÚS.
BCSMP000402,SMP,02,false,INSTITUTO IMER DE TIJUANA
BCSMP000414,SMP,02,false,CLÍNICA QUIRURGICA Y MATERNIDAD JARE
BCSMP000426,SMP,02,false,HOSPITAL EL BUEN SAMARITANO
BCSMP000431,SMP,02,false,CENTRO CLINICO MARÍA TERESA
BCSMP000443,SMP,02,true,SANATORIO SAN FRANCISCO DE TIJUANA
BCSMP000455,SMP,02,false,GRUPO MÉDICO DE LA PIEDAD CENTRO
BCSMP000460,SMP,02,true,CLÍNICA MEDICA FAMILIAR
BCSMP000472,SMP,02,true,CLÍNICA DEL PEDREGAL
BCSMP000484,SMP,02,false,HOSPITAL DIRIANGEN
